id,category,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS,Total Finded
meboopjblcjkdmpehioplkgcbopipjmg,Productivity,0,0,0,0,0,0,0,5,6,6,0,0,10
bdbliblipiempfdkkkjohnecmeknnpoa,Productivity,2,0,0,2,0,0,0,6,9,7,0,0,11
dlgnhflfadnphonpjhkolhjgnnlppdmj,Productivity,2,0,0,6,0,0,0,5,7,8,0,0,11
pgmgkfgcnigcopcjhilfabbdgmjmkogj,Productivity,1,0,0,1,0,0,0,6,3,8,0,0,10
bhdjoenakdncbihdefmdokhkmandglkj,Productivity,1,0,0,2,0,0,0,6,3,4,0,0,10
mkgdpbhebgenfehdocchojcdmmilbdlp,Productivity,1,0,0,4,0,0,0,5,4,3,2,0,5
glnjgelddfieimfnafdlplhoimldmfkl,Productivity,3,1,0,4,0,0,0,10,8,7,0,0,13
capoedefgpeieaiddegchdmagngdhfpc,Productivity,2,1,0,2,0,0,0,7,8,7,0,0,12
lilheebcgalohleheomgkolgmbbpgldp,Productivity,1,0,0,0,0,0,0,7,8,4,0,0,10
jojbobbpjflbaekncckdbanjoakgpbbc,Productivity,3,1,0,4,2,0,0,8,6,7,0,0,11
bjllehomeeidigmbhgcgndgabgdccmhn,Productivity,1,1,0,1,0,0,0,5,12,4,0,0,13
djoimljlahpegjdfmfdeckgdbeghhjdm,Productivity,1,0,0,1,0,0,0,6,7,7,0,0,11
dhbblcjmhbfmfokjemkmibfpffhnmhna,Productivity,1,0,0,1,1,0,0,8,9,7,2,0,10
lbphphmmaoahfbpjnfincmeifahdfkko,Productivity,0,0,0,1,0,0,0,5,4,3,0,0,10
jhkhefjfpnfjnggijliihejldfmpnabf,Productivity,0,0,0,0,0,0,0,5,3,3,0,0,8
ebjjekdklfdnkbnjlinganmllmjfdblk,Productivity,2,0,0,3,1,1,0,2,3,4,1,0,8
dbackjeaclghjedlkfakllpojolgebcp,Productivity,1,0,0,2,0,0,0,3,4,4,0,0,6
banpbnnppomgpmgkfmpoccgapajfmlei,Productivity,3,0,0,2,0,0,0,4,5,4,0,0,7
akekmigldbmkkjihbcjkidlbfeihcnod,Productivity,4,1,0,3,1,0,0,6,7,9,0,0,16
ifakiinienminlhdjhkkongmmgjommlb,Productivity,3,0,0,4,1,0,0,9,6,8,0,0,11
lnafpiakeojhhfeelcipophjckaceccn,Productivity,2,0,0,3,0,0,0,6,5,4,0,0,11
cmldlmfklkdofkaejanfndeepkhlalnf,Productivity,0,0,0,0,0,0,1,7,7,1,0,0,11
pchijaajjmnfafkonegfbfbkejmdlokn,Productivity,4,0,0,3,1,0,0,7,8,9,0,1,11
gjogacgmdajpnhnilhpidkjdehnhcdpp,Productivity,2,0,0,3,0,0,0,12,10,9,1,0,14
fnjngbnfomhcjmcdmnlkhdjoicphlidl,Productivity,0,0,0,1,0,0,0,10,8,3,0,0,14
fohkojlngpbeilmdjeggnoabbnphgllc,Productivity,1,0,0,1,0,0,0,5,7,3,0,0,8
fccagoceegcmobaejjledllidklajbmc,Productivity,2,0,0,1,0,0,0,5,3,8,1,0,9
gkekoafmgpplllkmodcgnjgaipnknggo,Productivity,2,0,0,4,1,1,0,7,6,5,0,0,7
mbalidglpaihcleecbpiflkangkdmloj,Productivity,2,0,0,2,1,0,0,10,8,7,0,0,14
nifoiollkgakfnbefnepgonkmhijehhl,Productivity,1,0,0,0,0,0,0,3,4,5,1,0,8
lhabpdbfgpadaccgnfkfndmhjgcpopkn,Productivity,2,0,0,4,0,0,1,8,9,4,4,0,11
fhifbghgdopgojecjannapfdnlgnadnc,Productivity,1,0,0,1,0,0,0,6,5,2,1,0,6
jojfabpgmodbkikhlddaebdakcmldiah,Productivity,2,0,0,2,0,0,1,6,6,4,0,0,10
ocajbbmlgngfpanabollgdekcbcehcjd,Productivity,2,0,0,1,0,0,0,6,6,4,0,0,9
emblehfcjcbcmnnhclikihlbikobocmk,Productivity,0,0,0,0,0,0,0,8,6,3,0,0,8
nfiklkckgpecmiefjnaffhfhojllgaak,Productivity,1,1,0,2,0,0,0,9,8,9,3,0,11
deppcpikimfefmjmdpalknbdfmhdlein,Productivity,0,0,0,0,0,0,0,4,2,4,0,0,11
mcgmfombdolcfpnbcefghclidgbdabih,Productivity,0,0,0,0,0,0,1,6,3,5,0,0,8
neojadamcopopljkdbhmknpbhgoopeed,Productivity,0,0,0,1,0,0,0,3,3,4,0,0,6
clkoagfbjkilljcajbbielofkeokbhma,Productivity,0,0,0,0,0,0,1,6,6,6,0,0,8
dmnpbafcohnhgipacfkbkcgefgepgpel,Productivity,0,0,0,0,0,0,0,1,2,2,0,0,4
mmhlniccooihdimnnjhamobppdhaolme,Productivity,4,0,0,6,0,0,1,15,13,11,5,0,18
pgcnmimojiemmlcppfejoacdakfmeoan,Productivity,3,0,0,4,1,0,2,11,11,9,1,0,13
dmoedclocbhgocogliehfieppdebappk,Productivity,1,0,0,1,1,0,0,8,8,6,1,0,9
idhhfoemdabklbkdabbodgbahfedfljp,Productivity,2,0,1,3,0,0,0,10,9,5,0,0,11
pnclijidmkgebgjmjmoefiegfeimmkhl,Productivity,1,0,1,1,0,0,0,3,3,5,0,0,11
boejbcpecmcnnopibddpiacgodmfcgpl,Productivity,6,0,0,5,0,0,0,9,8,5,0,0,10
nhlpodbgiakpalaobblelglaplaifjjd,Productivity,4,0,0,4,1,0,0,6,3,4,1,0,6
nlaopmodobgckcknfffmkpcgfoilbeig,Productivity,2,0,0,2,0,0,1,2,1,6,0,0,7
kljcchnjihlaeephonmgadhdlbmaehlf,Productivity,1,0,0,1,0,0,0,3,9,3,0,0,10
kfmlopbepahlcjbkfnnklglgibbopkbk,Productivity,1,0,0,2,0,0,0,7,8,6,1,0,11
jonmpbbljdciehhpdfmdiapidmnogkcp,Productivity,3,0,0,3,0,0,0,9,5,4,1,0,9
lefjehfplgppbddailllnmedoeoghdkc,Productivity,3,0,0,4,1,0,0,10,8,7,0,0,13
pegcngnogjhiaaogjnlghcinoleocmcl,Productivity,0,0,0,1,0,1,0,13,12,9,4,0,15
lebnjecnjljbhgaojgjhjijhbkcbckcn,Productivity,1,0,0,1,1,0,0,6,10,5,0,0,11
pmegbgjngaklnlghfblebmpmgkliefje,Productivity,4,0,0,4,0,0,0,8,7,8,1,0,12
hnokkdggjfddhffmlfmnihhncamebkmn,Productivity,0,0,0,0,0,0,0,9,8,4,1,0,11
fcedikhdncpihpklagplnhhapeohoghl,Productivity,3,0,0,4,0,0,0,7,6,6,2,1,11
nhcnkklaaehnmnkaliiakjchlidobcil,Productivity,0,0,0,0,0,0,1,10,11,10,9,0,13
eiiaminhipheiklkloadaapojkpgmdfm,Productivity,3,0,0,10,1,0,0,12,14,10,0,0,16
gcdehmegnjhneakanfcgpmgfjneljndn,Productivity,0,0,0,1,0,0,0,4,3,4,0,0,9
cdbbbaknlcfhdjgnhemhlpemkbnfgoam,Productivity,2,1,0,4,1,0,0,9,12,12,1,0,18
damlgjaejablnjjkoehebfpdcolhkklj,Productivity,1,0,0,2,2,0,0,8,8,5,0,0,9
dicajblfgcpecbkhkjaljphlmkhohelc,Productivity,2,0,0,2,0,0,0,7,6,4,0,0,10
egfodlnoolmphdoamdckpcbdbefleekl,Productivity,0,0,0,0,0,0,0,2,2,3,0,0,6
jjcbgfhjneiblaifakgnnkdakebpebaf,Productivity,3,0,0,2,1,0,0,8,7,6,0,0,12
dpemmiilagplbllinnnmdebkjdkbopkb,Productivity,2,0,0,3,0,0,1,10,10,7,2,0,11
dbpokkigohkjicapgcndgbapdegikhle,Productivity,1,0,0,2,0,0,1,9,9,5,0,0,9
dknkepbldbfefkfockeacnoaiclpepca,Productivity,1,0,0,4,0,0,0,8,7,7,2,0,14
ahlphbdcaacfhkiajebghpngknafklbj,Productivity,1,1,0,2,0,0,2,11,10,10,5,0,15
pjhjdehkaggmpebggjonlhleidlodepi,Productivity,1,0,0,1,0,0,0,3,4,5,0,0,10
jhpcpakpimadnpalbfjcnaloaekhljog,Productivity,4,0,0,5,1,1,1,9,9,7,5,0,13
agodmfedfcgpbpbdjagjmjagmhcglnig,Productivity,1,0,0,1,0,0,0,2,3,5,0,0,7
jbgimbookbpgbfibnonfelbfmjccfplh,Productivity,2,0,0,2,1,0,2,8,4,8,1,0,11
hgomhdjjeblgoojjdiceliecfifgaiab,Productivity,0,0,0,0,0,0,0,7,7,3,0,0,10
llmkblcpjmcomjoanblldplmaghaopbd,Productivity,0,0,0,0,0,0,0,6,7,3,0,0,8
mkhdgagenpjfibkoiiekcgbpmckmhfmg,Productivity,4,0,0,3,0,0,0,7,7,7,2,0,8
khbphcbegchkpcfhlikpgjejoiokegpg,Productivity,3,0,0,4,0,0,0,9,9,9,0,0,13
egclcjdpndeoioimlbbbmdhcaopnedkp,Productivity,1,0,0,1,0,0,0,10,9,6,4,0,13
bfhobjnnahkipghnjjmhfddemfobcfbp,Productivity,1,0,0,1,0,0,0,4,1,1,0,0,4
icpgjfneehieebagbmdbhnlpiopdcmna,Productivity,1,0,0,1,0,0,1,4,6,6,1,0,11
jgmlagepgchaedmnjdabilicbjoleknd,Productivity,4,1,0,4,2,1,2,8,7,6,2,0,11
bgiimmgkfddidopbkijcahdjbagojkfd,Productivity,0,0,0,0,0,0,0,5,3,5,0,0,10
madfeiengecimfpkliohfmfcmmlningf,Productivity,1,0,0,1,0,0,0,4,3,2,0,0,7
boobfniiepghnbeplehgjjmjnfehmnba,Productivity,2,0,0,2,0,0,0,9,8,10,1,0,14
jpmebojdjjaneccbappailplejpimahb,Productivity,1,0,0,2,0,0,0,3,2,4,0,0,7
eigblbgjknlfbajkfhopmcojidlgcehm,Productivity,1,0,0,1,0,0,0,6,4,3,0,0,11
gjmokgmgmldfeonldmmdpnlibjphpjoo,Productivity,0,0,0,1,0,0,0,9,8,4,1,0,9
nppgknjeeojeghmaegambagdckglfcgf,Productivity,3,0,0,3,0,0,0,9,7,6,0,0,14
ffochpnkiambfombejldglggmpebjpjj,Productivity,1,0,0,0,0,0,0,10,12,9,5,0,13
pchgdefjjeppamekboefmlhmkadjmegn,Productivity,0,0,0,1,0,0,0,6,8,8,0,0,12
ncjaanmcllojocgohhafinfdnncopdio,Productivity,4,0,0,5,0,0,0,7,8,8,2,0,13
jffolfflgaanihjafibkhkpgoaijlcee,Productivity,4,0,0,4,0,0,0,7,7,7,0,0,9
nhcaihbjbbggebncffmeemegdmkamppc,Productivity,2,0,0,2,0,0,1,8,8,7,2,0,11
febadjmgfjbegnclnjcnjhmchamomlfk,Productivity,1,0,0,1,0,0,0,7,7,6,0,0,13
ggdfagoidfaekenhaeofhcpkkhfakijl,Productivity,1,0,0,2,0,0,0,7,6,6,0,0,12
ojbkmmcompidaghfnodmbeiankbbfckl,Productivity,0,0,0,1,0,0,1,7,9,9,0,0,14
fmgbiideakflpndelgkidpmldoehonnm,Productivity,1,0,0,0,0,0,1,8,12,8,0,0,13
inlikjemeeknofckkjolnjbpehgadgge,Productivity,2,0,0,3,0,0,0,7,7,7,1,0,9
egbpibkpckbdhmacfijknpecliodfcgh,Productivity,4,0,0,6,0,0,0,10,8,8,0,0,11
eamifoebomddhgmkimdafjngepikbdap,Productivity,10,0,0,10,3,1,0,9,4,12,1,0,13
bbbnllfcdgefffmaddhjnnnklafkldmp,Productivity,2,0,0,2,0,0,1,9,7,5,2,0,9
fmoobdhodlgbliglljkbheinodiglbhj,Productivity,1,0,0,2,0,0,0,6,5,4,1,0,7
inlelgfoolcpepgnmnmdnpldekbheigj,Productivity,1,0,0,0,0,0,1,4,4,4,1,0,10
dblcelpijjljhjbkopojdhgoleciofip,Productivity,1,0,0,1,1,0,0,5,3,4,0,0,8
gffnngoochofmgpkbchpdbdjoijaohog,Productivity,2,0,0,4,0,0,0,6,8,7,0,0,16
gnfhjgicleboihbgbpkmanifnbaeanhf,Productivity,3,0,0,4,2,1,1,12,10,5,2,1,13
epabinpbgedidkodghpeenjojplbdaab,Productivity,3,1,0,4,1,0,0,7,7,6,0,0,10
lpdmblngamggmhnifmdnifjjplbbhmle,Productivity,0,0,0,1,0,0,2,7,4,9,2,0,13
jlngjglcdgjbadccclgcgkjnhebgeghm,Productivity,0,0,0,0,0,0,0,6,7,5,0,0,7
pdlnaniemlhepmcaijljdcbgbeklagjm,Productivity,0,0,0,2,0,0,0,9,6,6,1,0,12
pfjbbiekapboaocgioobnnibekglihin,Productivity,2,0,0,2,0,0,0,7,7,6,0,0,8
clhaogkfnpipofpimlmadcmgblfhndkj,Productivity,4,0,0,6,0,0,1,6,14,13,0,1,15
bfdjajpfffiadkgkklgiiffpnkldhlcp,Productivity,2,0,0,3,0,0,0,4,5,4,0,0,9
oolmphedpohnagciifbnfpemadolahki,Productivity,1,0,0,1,1,0,1,7,7,5,2,1,12
ejkplobmohohocbnpcmnehnebmpeappa,Productivity,0,0,0,0,0,0,0,0,0,0,0,0,0
ombhodkijbleplpnaafpbiimdegcdfph,Productivity,8,0,0,10,0,0,0,13,6,11,0,0,16
lonapaannpdojlmjpdcgjobcmnmpgkmk,Productivity,2,0,0,3,0,0,0,2,2,6,0,0,11
aljngnoegoehdhglkmmbgfcpmgnojibe,Productivity,3,0,0,4,0,0,0,11,9,8,1,0,12
lbgdgffkmahmodcbdgaokjiccogmfkel,Productivity,1,0,0,2,1,0,0,11,11,10,2,0,15
fepolifledkafebcdlcdfgpmahdjgdgn,Productivity,0,0,0,1,0,0,2,7,5,5,2,0,13
jknemblkbdhdcpllfgbfekkdciegfboi,Productivity,3,0,0,4,0,0,0,9,8,6,3,0,13
giacdokghnkjijdgmpfhhdmdjalaffoo,Productivity,4,0,0,8,0,0,0,14,12,7,1,0,15
npcbkkkjeadmigchblfiedjjlfehjade,Productivity,2,0,0,5,1,0,1,10,10,9,0,0,12
fikcpjkdkmmbmpahfkiodjnhnngfkghf,Productivity,4,0,0,5,1,1,0,10,10,8,3,1,12
jinpkmfakkbmiimemppkhgjeogbdbnid,Productivity,1,0,0,0,0,0,0,15,15,7,2,0,17
oimmlefencjoiifgfcminjcepkpfkmbi,Productivity,0,0,0,0,0,0,0,6,5,3,0,0,10
jmemnkhapnifjiajlpacdkihakefpcon,Productivity,2,0,0,1,0,1,1,9,12,7,1,1,18
fmbkioicgifijclmhaapfdkccojmcaoa,Productivity,2,0,0,3,1,0,0,9,8,9,0,0,14
mpjaoegebjgmkffhghpmfknfjapbhlam,Productivity,1,0,0,0,1,0,0,3,2,3,0,0,8
gnjgckehgnojgcfgkfkhjpngndmkgage,Productivity,0,0,0,0,0,0,0,5,7,6,0,0,11
mciiogijehkdemklbdcbfkefimifhecn,Productivity,3,0,0,2,0,0,0,9,10,7,2,0,11
ghcbmdobkfcflmjmhojknkibijaakgeg,Productivity,0,0,0,0,0,0,0,4,3,2,3,0,10
goiifbijipfnhegpnppmkdhoehkaiggn,Productivity,0,0,0,1,0,0,0,10,10,8,1,0,10
jakpglpcfkafpjpfdficjdgcbjiajmfb,Productivity,2,0,0,0,0,0,1,6,8,5,0,0,8
eedookmiboejjkfbefmnfolbdkgbmhak,Productivity,0,0,0,0,0,0,0,11,10,10,2,0,14
bkmcphdnmpfdcopiefafdbgknighhhin,Productivity,0,0,0,0,1,0,0,5,7,4,0,0,10
ojdhpiapiiphnknbbgddcfnlagfgpjnp,Productivity,1,0,0,1,0,0,0,5,5,4,0,0,9
cfojioinmleekacdcigcmdddipekoigc,Productivity,1,1,0,1,0,0,0,5,5,2,0,0,9
iecjbedghedjgoagjgeddippcfgdlooo,Productivity,2,0,0,1,1,0,0,5,6,2,2,1,7
mndehblcembcnkadmgmikjagbolninnp,Productivity,1,1,0,1,0,0,0,6,8,3,0,0,12
mnfjhjpninhcccbahcdbcphpifofoajc,Productivity,1,0,0,2,0,0,0,5,7,5,0,0,9
ogjbinhilcopgkfmgdninglmplbkjcjl,Productivity,2,0,0,2,0,0,0,7,5,6,0,0,9
bfogiafebfohielmmehodmfbbebbbpei,Productivity,6,1,0,8,0,0,2,14,13,10,5,0,17
mdfbfcbfcohpbdicnpdpcdioggfdddlc,Productivity,1,0,0,0,0,0,0,8,10,2,0,0,10
pheahjlflgbnajeilgglgcdlbkdckamf,Productivity,3,0,0,3,0,0,0,11,11,10,1,0,16
lpedgppinmnpgdblfmjdppaeeldcpnil,Productivity,1,0,0,2,0,0,0,8,7,6,0,0,10
akdknljondgahkifmkhlhkbbnemeihjm,Productivity,0,0,0,0,0,0,1,5,7,7,0,0,11
flnhmkkmeahihkomfalljeealclcdlha,Productivity,1,0,0,1,0,0,0,9,8,3,1,0,10
icbddibgmpdonpogkcnambimgncliipl,Productivity,1,1,0,2,0,0,0,4,13,5,0,0,16
kddjlbegfaiogihndmglihcgommbjmkc,Productivity,2,0,0,5,0,1,0,10,10,4,0,0,11
hfpcmmccnlhkdbaailjllkmfkebmckeo,Productivity,4,0,0,4,2,1,0,10,14,9,0,0,15
gihpifcapfklpcdjajanldoacmkdemmn,Productivity,1,0,0,5,0,0,0,10,5,5,0,0,11
flhbeabcinhdnpbmapigmippphgfinga,Productivity,0,0,0,0,0,0,0,4,5,1,0,0,8
jajkmamknneolieidnbnlhighhehbpik,Productivity,1,0,0,1,0,0,0,5,8,6,1,0,15
cglpcedifkgalfdklahhcchnjepcckfn,Productivity,0,0,0,0,0,0,0,7,6,5,0,0,12
jofnpknpjdjbbbdhghdamnfmlhomgbkd,Productivity,0,0,0,0,0,0,0,2,2,2,0,0,6
ollmkiibjgkgoohjicffdlamlmlbipec,Productivity,5,0,0,5,0,0,0,7,2,8,0,0,11
jfjijccjhngpphnfjbgnnhnogkamikme,Productivity,0,0,0,1,0,0,1,5,4,3,1,0,9
ncnnilckkcbigajknhohhodjdebannnf,Productivity,0,0,0,0,0,0,0,5,4,5,0,0,13
fibmipocbhmmodnjfioojdfobejfdajg,Productivity,0,0,0,0,0,0,0,2,7,5,0,0,9
nbnnkdcfkadnfhdnccjkkkblniinjooc,Productivity,2,2,0,2,0,0,0,13,12,9,4,0,13
eailembbokjdoehchhlpbhnjlkecgack,Productivity,2,0,0,3,1,1,0,9,8,5,1,1,11
bonkcfmjkpdnieejahndognlbogaikdg,Productivity,1,0,0,1,0,0,0,4,5,4,0,0,8
kknbnipbgkcijjfijmkkbeoajnemlhfo,Productivity,1,0,0,1,0,0,0,4,3,5,0,0,13
jiheneennejjnjkgpkfgncbpihbmlklf,Productivity,0,0,0,0,0,0,0,7,7,2,0,0,7
obohhkmfpgpaikhdcmodihkhapclledh,Productivity,3,0,0,3,0,0,0,6,8,8,0,0,14
fjfoncfdjhdefjhknbaphionnognbnpl,Productivity,1,0,0,1,0,0,0,10,12,7,3,0,13
ckdjcgaagfcnndkkknfmncedapdjaokb,Productivity,5,0,0,5,0,0,0,12,11,11,1,0,14
lhgnkdppjjgekfedjefnelebmcpjhhfd,Productivity,1,0,0,1,0,0,0,4,4,2,0,0,6
icalkfbppohdcbealibaldnnimmncide,Productivity,1,0,0,4,0,0,0,13,12,8,0,0,15
epgilldoipfbdlneomlmegekaoonchcj,Productivity,0,0,0,0,0,0,0,12,10,4,7,0,15
foiapgoppijipmmgkaibacckkhbngfhp,Productivity,2,0,0,1,0,0,0,5,7,5,1,0,9
ecgmpblnpipfpampgnnheaacnpadpagi,Productivity,2,0,0,4,0,0,0,8,7,6,0,0,12
codcehfemdhcdmaodnpkppedpmcefnig,Productivity,0,0,0,1,0,0,0,4,1,1,1,0,4
jgjlejdhmfpimggbicpffmpbnalcnhoo,Productivity,4,0,0,4,0,0,0,9,8,8,0,0,11
fmmeapmiaceajgihganackickhkomgla,Productivity,3,0,0,3,0,0,0,8,9,7,1,0,13
pfchohchkhkhojmbdcdmnpdmadoohnbo,Productivity,4,0,0,5,0,0,0,9,7,11,0,0,13
ibgbiogjjahboaeffhcicimhgjmhnlcb,Productivity,2,0,0,2,0,0,0,4,6,8,0,0,13
mimnjifginkjjenfenbhlbcfonbhidkc,Productivity,1,0,0,1,0,0,1,4,7,6,0,0,11
mgdacpmionfhhogkokjbdeehfnnliajj,Productivity,2,1,0,3,1,0,1,8,6,8,2,0,11
mljgbmlgjhejalkddjbldadlpiokmabn,Productivity,4,0,0,4,1,0,0,9,7,10,3,0,12
emdmjgbnocnlplfjbpcjilmgeljjikih,Productivity,0,0,0,0,0,0,0,3,5,6,0,0,12
nbmfapfbpjldiibbmjhanmmjpepgkoei,Productivity,1,0,0,1,0,0,0,7,7,5,1,0,10
hajphnchnggoejnnbbhfhdicncfenlkf,Productivity,0,0,0,0,0,0,0,2,2,2,0,0,2
nfjemjifleiijedpmipbgbpefcopdkci,Productivity,3,0,0,7,1,1,0,15,12,10,3,1,15
ikndgeeggdaaokmjflahjdepnddokjmm,Productivity,3,0,0,2,0,0,0,6,7,4,1,0,8
jbolpidmijgjfkcpndcngibedciomlhd,Productivity,3,0,0,3,1,0,0,12,12,9,6,0,14
bpmfhekkemkklhccdjkeokildopbneni,Productivity,6,0,0,9,1,0,0,9,9,10,0,1,17
ockidfiihjhkngdalfnbeeepgfbmkmlh,Productivity,0,0,0,0,0,0,0,6,10,5,0,0,11
npnhjlmfahkmohhglgbnkeppggeinhcd,Productivity,4,0,0,4,1,0,0,11,11,8,1,0,14
mfgccjchihfkkindfppnaooecgfneiii,Productivity,2,0,0,2,1,0,0,3,2,4,0,1,11
aimdogcdagfchdddcdkljpmdmiciflkh,Productivity,1,0,0,3,0,0,0,9,12,7,1,0,14
hnmcgdfgngenmibkbbddgankhmdbgeee,Productivity,2,0,0,2,0,0,0,7,5,6,0,0,11
ckdcladimoocjeeiopknkdmpppmpeagb,Productivity,4,0,0,7,0,0,0,10,9,6,0,0,13
hkkhehaonffoeecpfdlnmofodcllilnl,Productivity,1,0,0,1,0,0,0,8,4,5,1,0,11
iojgbjjdoanmhcmmihbapiejfbbadhjd,Productivity,2,0,0,1,0,0,0,5,7,4,0,0,9
pmgdbemmkgfbanhfooecfnmodnkfgeoa,Productivity,1,0,0,1,1,0,1,1,1,3,0,0,5
mmmfcgglkpnbfmkbjlpeedhcapocdhge,Productivity,2,0,0,2,0,0,0,9,6,4,0,0,11
mnngnbmkiabhobdmeolcnjidongapoba,Productivity,5,0,0,7,1,0,0,9,8,10,2,0,13
mbhebmjkgagnagbgbkinmpggelafomic,Productivity,3,1,0,3,0,0,0,5,7,7,2,0,12
hfaapeomffgpemdlpgcjlgcogkiecjjn,Productivity,1,0,0,1,0,0,0,4,3,1,0,0,4
bmnijnhhdhnghcopfiabobmaiolkibei,Productivity,3,0,0,4,1,0,0,8,6,6,0,0,9
enoofgkkdgopokeolllffnljeihbakae,Productivity,1,0,0,1,0,0,0,12,10,6,0,0,14
kjnngggoadpbmpbdghbbfecfkomokmif,Productivity,0,0,0,0,0,0,0,4,4,1,0,0,7
dblmkngamhiehekeikefbcgcjhgdopld,Productivity,1,0,0,1,0,0,0,4,3,1,1,0,4
bmfedlbgilkaabdmdekeoabjjogpdnpk,Productivity,0,0,0,0,0,0,1,6,6,5,1,0,12
ggfbbimhbommiogoebgdmnipdhjfdeel,Productivity,2,0,0,3,0,0,0,10,8,5,2,0,11
nlmbfbmjcbmilipngnbncklmldaffdcm,Productivity,1,0,0,1,0,0,0,9,7,6,0,0,12
dlapbpopbcangbnjdhajdlanbfokjaja,Productivity,1,0,0,2,0,0,1,8,10,5,1,0,12
bpbhbclbbilbmmcgdfpfcagoiomchhfm,Productivity,0,0,0,1,0,0,0,8,7,8,0,0,17
iphccfljdfopallllbglojnmjdoldido,Productivity,0,0,0,1,0,1,1,6,6,5,1,0,11
pklohholglgpgclgadocgfcjilmbifdg,Productivity,4,0,0,6,1,0,0,11,12,12,1,0,14
pjfglpaimjpcekmaicealmmahlnbjool,Productivity,0,0,0,0,0,0,0,4,5,7,0,0,10
mjjljnmaaeikmllmcbojjkcdigiicipd,Productivity,4,0,0,5,0,0,0,9,6,7,0,1,13
dhccpfcjgmlajnnoigjhokbfgpaamhpe,Productivity,1,0,0,2,0,0,0,5,7,4,0,0,7
laaclbpjamodaloadldlafanehlpgemj,Productivity,0,0,0,0,0,0,3,5,6,5,3,0,16
jihdhdonmdefffghfboiblapffaopplb,Productivity,3,0,0,5,1,0,0,9,10,7,1,1,10
djlkdalfneeoooaehkajnofonbnjfmph,Productivity,0,0,0,2,0,0,0,6,7,5,0,0,10
iomokcfebnfiflpgcpcijfkfmafgkjgh,Productivity,1,0,0,2,1,0,0,9,11,5,1,0,12
hkmakfhfikfhllpkfpkkaoonapclfajf,Productivity,5,0,0,5,0,0,0,7,7,6,1,0,10
hakfngebhnamflphkaneobcoanabcgfl,Productivity,0,0,0,2,0,0,1,10,10,9,1,0,11
pgogbeeleccaogghlpmoilbegdhacfnn,Productivity,3,0,0,4,0,0,2,16,14,11,7,0,18
hcjpbkigjdnnpjmhgjnficbpkjgbmnek,Productivity,1,0,0,1,0,0,0,8,6,6,0,0,10
hkockdgjjalbilejmggmcoojbcpibiea,Productivity,0,0,0,0,0,0,0,10,10,3,3,0,10
mpggfnjkjoljgfecokhkbfnblkhaopmg,Productivity,0,0,0,0,0,0,0,3,4,3,1,0,10
ebdifgjdeelbjjbbnmbcggnaehencepi,Productivity,3,0,0,4,0,0,0,9,9,7,0,2,13
akommlakkhgbjbidpkkdcgbjgbeemdik,Productivity,2,0,0,4,1,0,1,11,10,7,6,0,13
ndamkiaclbnglafnkemaomabalakdmmm,Productivity,4,0,1,6,1,0,0,10,10,6,1,0,12
himmciocmhnindiepdhcfhikjhpgabfa,Productivity,2,1,0,2,1,0,0,5,4,3,0,1,6
bebcjcjhgagmgfadlpponcjcjajkmgkk,Productivity,0,0,0,0,0,0,0,2,2,1,1,0,6
jdjlkmjjmpdbmejkicfjokkgifdkpjek,Productivity,0,0,0,0,0,0,0,3,4,3,0,0,8
dhdgffkkebhmkfjojejmpbldmpobfkfo,Productivity,0,0,0,2,0,0,1,7,5,5,2,0,10
mdcmnldbckfaphfcgamiphcobpajmelg,Productivity,4,0,0,5,1,0,0,10,10,7,5,0,13
hplhaekjfmjfnfdllkpjpeenlbclffgh,Productivity,6,0,0,7,0,0,2,12,13,6,5,0,16
ohfbodcnjcljdibihcfkeldjlpefpjde,Productivity,3,0,0,2,0,0,0,9,9,8,0,0,10
gnicgcmjbibligjkiohnefpgabcldhnj,Productivity,1,0,0,2,1,1,0,8,6,5,2,1,9
eoloebjcighkdkhdcbgooioeigbedihj,Productivity,0,0,0,3,0,0,0,11,12,8,2,0,14
pocbegcjhdleffmjjkaookjioocjipoh,Productivity,1,0,0,1,0,0,0,12,13,5,0,0,13
afkjaeaejmgifaemobngmaaidigpicpo,Productivity,1,0,0,2,0,0,0,8,7,8,0,0,11
chgmclpgnpooledohhpklfjdhpdeikaa,Productivity,2,1,1,2,1,1,1,7,5,8,0,0,12
elaoepdlojfhopobeoghanjcahfakcfp,Productivity,0,0,0,2,0,0,0,4,3,1,0,0,5
jgciagdidmegnbnhflfafghhonjhenph,Productivity,1,0,0,0,0,0,1,7,5,4,2,0,7
pohphjaomaaadphonldcdmfflfjhnlgf,Productivity,2,0,0,2,0,0,1,5,6,6,1,0,7
ihheadokjmlbodbmoomoikieiiihonnj,Productivity,2,0,0,2,1,0,0,8,9,5,0,0,11
adcbgphpofiknockeadfpohfffchliii,Productivity,2,0,0,2,0,0,0,4,6,4,0,0,8
fhbohimaelbohpjbbldcngcnapndodjp,Productivity,0,0,0,1,0,0,0,6,5,5,0,0,12
khkoofdalhndgpihmjeabjljegaghbph,Productivity,2,0,0,2,0,0,0,10,7,9,0,0,15
babblknbggnkbadcnoeoendifjkbkflj,Productivity,2,0,0,2,0,0,0,8,4,8,0,0,14
dniokohmkhjdeopodbnknjogcgammlal,Productivity,2,1,0,3,1,0,0,7,7,5,0,1,9
